<<<<<<< HEAD
id,region,sexo,tramo_etario,informalidad,nivel_educativo,lugar_trabajo,financiamiento_inicial,motivacion,tramos_ganancias,rama_economica,ganancia_final
47460174,Biobío,Hombre,45 a 54 años,Formal,Superior completa (IP/CFT),No tiene un lugar fijo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Más de $2.500.000,Industrias manufactureras,3000000.0
82506294,La Araucanía,Mujer,45 a 54 años,Informal,Media completa,En la vía pública / Kiosco,Préstamos de familiares/amigos,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Suministro de electricidad y agua,300000.0
70666931,Maule,Hombre,45 a 54 años,Formal,Media completa,En su propio hogar,Préstamos de familiares/amigos,Oportunidad (Aumentar ingresos/Independencia),De $1.000.000 a $1.500.000,Suministro de electricidad y agua,2000000.0
40962937,Magallanes,Mujer,45 a 54 años,Formal,Superior incompleta (IP/CFT/Univ),En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Suministro de electricidad y agua,0.0
76872186,Metropolitana,Hombre,55 a 64 años,Formal,Básica completa / Media incompleta,No tiene un lugar fijo,Subsidios públicos / Fondos del Estado,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Comercio,500000.0
76679669,Ñuble,Hombre,55 a 64 años,Formal,Superior incompleta (IP/CFT/Univ),No tiene un lugar fijo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),De $600.000 a $1.000.000,Comercio,1100000.0
38175176,La Araucanía,Hombre,55 a 64 años,Formal,Superior completa (IP/CFT),Local/Oficina/Taller establecido,Financiamiento formal (Bancos/Instituciones),Tradición familiar,Menos de $300.000,"Agricultura, silvicultura y pesca",27000.0
81544119,La Araucanía,Mujer,65 años o más,Informal,Básica completa / Media incompleta,En su propio hogar,Financiamiento formal (Bancos/Instituciones),Tradición familiar,Menos de $300.000,"Agricultura, silvicultura y pesca",50000.0
33829680,Maule,Mujer,25 a 34 años,Informal,Superior incompleta (IP/CFT/Univ),No tiene un lugar fijo,Financiamiento formal (Bancos/Instituciones),Complementar ingresos,Menos de $300.000,Comercio,400000.0
16400825,O'Higgins,Hombre,45 a 54 años,Formal,Superior incompleta (IP/CFT/Univ),En la vía pública / Kiosco,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),De $1.000.000 a $1.500.000,Suministro de electricidad y agua,2000000.0
58701495,Los Ríos,Hombre,65 años o más,Informal,Básica completa / Media incompleta,En el hogar del cliente,Préstamos de familiares/amigos,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Construcción,15000.0
34852341,Los Ríos,Hombre,45 a 54 años,Informal,Media completa,Predio agrícola,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Suministro de electricidad y agua,190000.0
72360934,Los Ríos,Hombre,55 a 64 años,Informal,Básica completa / Media incompleta,No tiene un lugar fijo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Suministro de electricidad y agua,500000.0
63096567,Los Lagos,Hombre,55 a 64 años,Formal,Superior incompleta (IP/CFT/Univ),Local/Oficina/Taller establecido,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),De $300.000 a $600.000,"Agricultura, silvicultura y pesca",1000000.0
55853581,Los Ríos,Hombre,45 a 54 años,Formal,Superior completa (IP/CFT),En su propio hogar,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),De $600.000 a $1.000.000,Suministro de electricidad y agua,1250000.0
60064396,Arica y Parinacota,Hombre,35 a 44 años,Informal,Superior incompleta (IP/CFT/Univ),En su propio hogar,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),De $300.000 a $600.000,Comercio,700000.0
76994157,Valparaíso,Hombre,55 a 64 años,Informal,Superior completa (IP/CFT),Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),De $300.000 a $600.000,Comercio,600000.0
15466811,Biobío,Mujer,55 a 64 años,Formal,Básica completa / Media incompleta,En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Suministro de electricidad y agua,300000.0
59398173,Biobío,Mujer,55 a 64 años,Informal,Básica completa / Media incompleta,Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Explotación de minas,200000.0
45437066,Magallanes,Hombre,65 años o más,Informal,Media completa,En el hogar del cliente,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),Menos de $300.000,Construcción,380000.0
63937270,Magallanes,Hombre,25 a 34 años,Formal,Media completa,En la vía pública / Kiosco,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),De $1.500.000 a $2.500.000,Suministro de electricidad y agua,2500000.0
60319631,Ñuble,Hombre,15 a 24 años,Informal,Superior incompleta (IP/CFT/Univ),Vehículo,Préstamos de familiares/amigos,Necesidad (Desempleo/Falta de oportunidades),Menos de $300.000,Comercio,0.0
78411347,Ñuble,Mujer,35 a 44 años,Formal,Superior completa (IP/CFT),En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),De $300.000 a $600.000,Comercio,800000.0
59405047,Metropolitana,Hombre,55 a 64 años,Informal,Básica completa / Media incompleta,En el hogar del cliente,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Construcción,250000.0
17547465,Ñuble,Mujer,35 a 44 años,Informal,Media completa,No tiene un lugar fijo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),Menos de $300.000,Comercio,100000.0
17889475,Coquimbo,Hombre,55 a 64 años,Informal,Básica completa / Media incompleta,No tiene un lugar fijo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),De $300.000 a $600.000,Industrias manufactureras,800000.0
57324059,Coquimbo,Mujer,25 a 34 años,Informal,Media completa,Vehículo,Préstamos de familiares/amigos,Necesidad (Desempleo/Falta de oportunidades),Menos de $300.000,Explotación de minas,300000.0
55471789,Coquimbo,Mujer,25 a 34 años,Informal,Superior incompleta (IP/CFT/Univ),En su propio hogar,Solo ahorros/recursos propios,Tradición familiar,Menos de $300.000,Explotación de minas,430000.0
13931344,Coquimbo,Mujer,25 a 34 años,Informal,Media completa,En la vía pública / Kiosco,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),Menos de $300.000,Comercio,250000.0
54439474,Coquimbo,Mujer,55 a 64 años,Informal,Media completa,Vehículo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),Menos de $300.000,Comercio,40000.0
37777696,Coquimbo,Hombre,55 a 64 años,Informal,Básica completa / Media incompleta,En el hogar del cliente,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Construcción,0.0
38968621,Metropolitana,Mujer,45 a 54 años,Formal,Superior incompleta (IP/CFT/Univ),Predio agrícola,Subsidios públicos / Fondos del Estado,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Suministro de electricidad y agua,250000.0
82086263,Los Lagos,Mujer,45 a 54 años,Informal,Media completa,En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),De $300.000 a $600.000,Comercio,1000000.0
63575929,Los Lagos,Hombre,55 a 64 años,Informal,Básica completa / Media incompleta,No tiene un lugar fijo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),De $300.000 a $600.000,Industrias manufactureras,650000.0
68710920,Ñuble,Hombre,35 a 44 años,Informal,Básica completa / Media incompleta,No tiene un lugar fijo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),Menos de $300.000,Industrias manufactureras,390000.0
73389457,Ñuble,Mujer,25 a 34 años,Informal,Media completa,En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Suministro de electricidad y agua,200000.0
41231084,Tarapacá,Hombre,25 a 34 años,Informal,Media completa,Predio agrícola,Solo ahorros/recursos propios,Tradición familiar,De $300.000 a $600.000,"Agricultura, silvicultura y pesca",600000.0
22594996,Tarapacá,Hombre,55 a 64 años,Informal,Media completa,Predio agrícola,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia),De $300.000 a $600.000,Construcción,603000.0
63470195,Metropolitana,Hombre,55 a 64 años,Informal,Básica completa / Media incompleta,No tiene un lugar fijo,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Industrias manufactureras,40000.0
30265915,Metropolitana,Hombre,45 a 54 años,Informal,Media completa,No tiene un lugar fijo,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Industrias manufactureras,450000.0
17237344,Tarapacá,Mujer,35 a 44 años,Formal,Media completa,Obra en construcción,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),De $300.000 a $600.000,Industrias manufactureras,635000.0
83892355,Coquimbo,Mujer,55 a 64 años,Formal,Superior completa (IP/CFT),Vehículo,Solo ahorros/recursos propios,Complementar ingresos,Menos de $300.000,Suministro de electricidad y agua,-100000.0
77158012,Metropolitana,Hombre,55 a 64 años,Formal,Superior completa (IP/CFT),En el hogar del cliente,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),De $300.000 a $600.000,Construcción,800000.0
17213980,Aysén,Mujer,45 a 54 años,Informal,Básica completa / Media incompleta,Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Explotación de minas,200000.0
63561030,Aysén,Hombre,55 a 64 años,Informal,Media completa,En la vía pública / Kiosco,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),De $600.000 a $1.000.000,Suministro de electricidad y agua,1200000.0
30358075,Los Ríos,Hombre,55 a 64 años,Formal,Superior incompleta (IP/CFT/Univ),En su propio hogar,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),De $300.000 a $600.000,Comercio,550000.0
15794571,Ñuble,Mujer,45 a 54 años,Formal,Media completa,Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Suministro de electricidad y agua,350000.0
36912522,Ñuble,Hombre,55 a 64 años,Informal,Media completa,Otro lugar fijo fuera del hogar,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Suministro de electricidad y agua,15000.0
28433165,Los Lagos,Hombre,45 a 54 años,Formal,Media completa,No tiene un lugar fijo,Solo ahorros/recursos propios,Tradición familiar,De $1.500.000 a $2.500.000,Construcción,2500000.0
44734091,Los Lagos,Mujer,35 a 44 años,Informal,Media completa,En la vía pública / Kiosco,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),Menos de $300.000,Comercio,500000.0
54212296,Arica y Parinacota,Mujer,25 a 34 años,Informal,Superior incompleta (IP/CFT/Univ),Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Suministro de electricidad y agua,30000.0
54618224,Ñuble,Mujer,25 a 34 años,Formal,Media completa,Vehículo,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia),De $300.000 a $600.000,Suministro de electricidad y agua,700000.0
41271809,Ñuble,Mujer,15 a 24 años,Informal,Básica completa / Media incompleta,Otro lugar fijo fuera del hogar,Subsidios públicos / Fondos del Estado,Necesidad (Desempleo/Falta de oportunidades),Menos de $300.000,Suministro de electricidad y agua,100000.0
67347522,Metropolitana,Mujer,35 a 44 años,Informal,Media completa,Vehículo,Subsidios públicos / Fondos del Estado,Necesidad (Desempleo/Falta de oportunidades),De $300.000 a $600.000,Suministro de electricidad y agua,800000.0
59633193,Magallanes,Hombre,55 a 64 años,Formal,Básica completa / Media incompleta,En el hogar del cliente,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),De $300.000 a $600.000,Construcción,800000.0
18347931,La Araucanía,Mujer,45 a 54 años,Informal,Media completa,Vehículo,Préstamos de familiares/amigos,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Explotación de minas,180000.0
44430424,Metropolitana,Hombre,35 a 44 años,Informal,Superior incompleta (IP/CFT/Univ),Predio agrícola,Financiamiento formal (Bancos/Instituciones),Necesidad (Desempleo/Falta de oportunidades),Menos de $300.000,Comercio,100000.0
74897008,La Araucanía,Hombre,35 a 44 años,Formal,Superior incompleta (IP/CFT/Univ),Local/Oficina/Taller establecido,Préstamos de familiares/amigos,Necesidad (Desempleo/Falta de oportunidades),Menos de $300.000,"Agricultura, silvicultura y pesca",-110000.0
75788374,La Araucanía,Hombre,65 años o más,Formal,Media completa,En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),De $300.000 a $600.000,"Agricultura, silvicultura y pesca",950000.0
60046137,La Araucanía,Hombre,55 a 64 años,Informal,Media completa,Local/Oficina/Taller establecido,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,"Agricultura, silvicultura y pesca",2500.0
78767868,Los Ríos,Hombre,65 años o más,Informal,Básica completa / Media incompleta,No tiene un lugar fijo,Financiamiento formal (Bancos/Instituciones),Necesidad (Desempleo/Falta de oportunidades),De $600.000 a $1.000.000,"Agricultura, silvicultura y pesca",1500000.0
67850353,Los Ríos,Hombre,65 años o más,Formal,Superior completa (IP/CFT),Local/Oficina/Taller establecido,Subsidios públicos / Fondos del Estado,Necesidad (Desempleo/Falta de oportunidades),De $1.500.000 a $2.500.000,"Agricultura, silvicultura y pesca",2183334.0
14896102,La Araucanía,Hombre,65 años o más,Informal,Básica completa / Media incompleta,Local/Oficina/Taller establecido,Solo ahorros/recursos propios,Tradición familiar,Menos de $300.000,"Agricultura, silvicultura y pesca",250000.0
32422436,La Araucanía,Hombre,65 años o más,Informal,Básica completa / Media incompleta,Local/Oficina/Taller establecido,Solo ahorros/recursos propios,Tradición familiar,Menos de $300.000,"Agricultura, silvicultura y pesca",250000.0
27832850,La Araucanía,Hombre,65 años o más,Informal,Básica completa / Media incompleta,Predio agrícola,Subsidios públicos / Fondos del Estado,Tradición familiar,Menos de $300.000,"Agricultura, silvicultura y pesca",125000.0
80675480,La Araucanía,Hombre,25 a 34 años,Formal,Superior incompleta (IP/CFT/Univ),En su propio hogar,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),De $600.000 a $1.000.000,Comercio,1100000.0
79985268,Ñuble,Hombre,55 a 64 años,Formal,Media completa,En la vía pública / Kiosco,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),De $600.000 a $1.000.000,Suministro de electricidad y agua,1300000.0
72553149,Tarapacá,Hombre,55 a 64 años,Informal,Superior completa (IP/CFT),No tiene un lugar fijo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia),Menos de $300.000,Industrias manufactureras,500000.0
54040448,Maule,Hombre,45 a 54 años,Formal,Básica completa / Media incompleta,En su propio hogar,Subsidios públicos / Fondos del Estado,Necesidad (Desempleo/Falta de oportunidades),Más de $2.500.000,Explotación de minas,3000000.0
71760994,Los Lagos,Hombre,55 a 64 años,Informal,Básica completa / Media incompleta,Local/Oficina/Taller establecido,Solo ahorros/recursos propios,Tradición familiar,Menos de $300.000,"Agricultura, silvicultura y pesca",0.0
60706738,Tarapacá,Hombre,35 a 44 años,Formal,Básica completa / Media incompleta,No tiene un lugar fijo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),Más de $2.500.000,Industrias manufactureras,5800000.0
81994072,Maule,Hombre,65 años o más,Informal,Básica completa / Media incompleta,Local/Oficina/Taller establecido,Solo ahorros/recursos propios,Tradición familiar,Menos de $300.000,"Agricultura, silvicultura y pesca",80000.0
52188501,Valparaíso,Hombre,45 a 54 años,Formal,Media completa,Local/Oficina/Taller establecido,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades),De $300.000 a $600.000,"Agricultura, silvicultura y pesca",916666.0
